sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,07:00-07:15,6,56,2,0,12,2,4,60,0,4,15,4,5,40,8,17,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,07:15-07:30,0,56,0,2,20,4,4,108,6,7,33,3,4,26,8,18,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,07:30-07:45,7,53,1,3,27,5,14,144,1,3,39,6,24,35,18,38,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,07:45-08:00,3,34,3,3,28,2,14,131,4,1,56,3,20,28,45,48,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,08:00-08:15,4,75,4,8,37,1,14,101,2,6,67,6,37,56,36,45,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,08:15-08:30,3,74,5,14,33,3,11,114,6,8,63,3,32,71,51,41,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,08:30-08:45,3,51,1,7,29,0,16,146,2,4,63,20,39,76,27,64,,,,,,
sf/22nd St_Mission St_AM_20120521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,08:45-09:00,5,48,2,6,38,4,17,94,2,6,65,5,43,67,54,39,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,16:00-16:15,2,47,1,13,26,2,12,45,2,11,29,2,54,75,35,37,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,16:15-16:30,10,71,3,7,35,13,20,86,0,15,36,4,62,128,63,146,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,16:30-16:45,12,79,0,6,44,9,15,91,0,9,42,5,82,136,69,162,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,16:45-17:00,9,79,1,14,33,6,14,76,2,10,51,4,77,135,62,166,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,17:00-17:15,8,81,0,11,34,11,26,88,7,14,37,5,100,173,91,146,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,17:15-17:30,19,83,2,6,48,10,15,70,7,13,43,2,103,150,92,158,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,17:30-17:45,11,85,1,12,40,10,24,77,0,5,49,2,70,133,76,151,,,,,,
sf/22nd St_Mission St_PM_20210521.txt,MISSION ST / 22ND ST,Vehicles,5/21/2012,17:45-18:00,13,69,1,9,49,24,27,87,2,16,42,2,79,128,71,158,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,07:00-07:15,5,60,1,0,10,1,5,59,1,1,9,3,2,10,4,5,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,07:15-07:30,0,60,1,3,30,4,7,122,0,6,36,3,19,25,21,10,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,07:30-07:45,7,53,3,2,35,2,7,149,1,4,55,5,27,9,24,8,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,07:45-08:00,5,39,0,5,51,0,12,128,2,3,62,1,31,7,25,8,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,08:00-08:15,4,61,1,2,30,2,2,120,2,0,59,1,22,7,17,9,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,08:15-08:30,0,71,2,0,32,0,4,116,0,2,65,4,17,7,12,8,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,08:30-08:45,2,42,7,4,37,1,10,151,2,2,50,1,45,9,44,16,,,,,,
sf/23rd St_Mission St_AM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,08:45-09:00,4,47,0,7,35,0,4,108,1,2,45,0,32,12,15,20,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,16:00-16:15,5,60,1,5,99,0,6,63,1,2,110,1,33,31,37,30,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,16:15-16:30,6,96,2,3,65,1,3,109,1,0,84,3,40,42,38,48,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,16:30-16:45,9,99,5,0,66,0,8,98,0,0,54,0,51,70,37,60,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,16:45-17:00,8,91,1,3,87,0,13,95,0,9,96,2,68,60,74,67,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,17:00-17:15,12,106,0,5,84,1,3,104,0,3,78,2,87,102,86,85,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,17:15-17:30,4,115,0,1,72,5,7,91,1,5,72,0,72,91,78,92,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,17:30-17:45,17,98,0,1,87,2,15,116,3,0,97,0,88,99,84,87,,,,,,
sf/23rd St_Mission St_PM_20210521.txt,MISSION ST / 23RD ST,Vehicles,5/21/2012,17:45-18:00,10,80,0,6,98,1,11,103,1,2,91,0,90,113,78,111,,,,,,
sf/280NB-Geneva Ave 5_21_2012 AM.txt,I-280 NB ON-RAMP / GENEVA AV / I-280 NB OFF-RAMP,Peds only,5/21/2012,07:00-07:15,,,,,,,,,,,,,9,4,30,0,,,,,,,Eastbound:Peds only Left:0,Eastbound:Peds only Right:0,Eastbound:Peds only Thru:0,Northbound:Peds only Left:0,Northbound:Peds only Right:0,Northbound:Peds only Thru:0,Southbound:Peds only Left:0,Southbound:Peds only Right:0,Southbound:Peds only Thru:0,Westbound:Peds only Left:0,Westbound:Peds only Right:0,Westbound:Peds only Thru:0
